m=,50
n=,50
dx=,504.7113187538087,m
dy=,310.1360176192224,m
k,i,j,center_x_WebMercator,center_y_WebMercator,center_x_WGS84,center_y_WGS84
934,19,34,-9547136.883411001,4610665.4856329905,-85.76338981949316,38.22080642046348
935,19,35,-9547136.883411001,4610355.349615371,-85.76338981949316,38.21861761662087
936,19,36,-9547136.883411001,4610045.213597751,-85.76338981949316,38.21642874693271
937,19,37,-9547136.883411001,4609735.0775801325,-85.76338981949316,38.21423981140023
938,19,38,-9547136.883411001,4609424.941562513,-85.76338981949316,38.212050810024635
939,19,39,-9547136.883411001,4609114.805544894,-85.76338981949316,38.20986174280714
940,19,40,-9547136.883411001,4608804.669527275,-85.76338981949316,38.207672609748954
941,19,41,-9547136.883411001,4608494.533509656,-85.76338981949316,38.2054834108513
942,19,42,-9547136.883411001,4608184.397492036,-85.76338981949316,38.2032941461154
943,19,43,-9547136.883411001,4607874.261474417,-85.76338981949316,38.20110481554245
944,19,44,-9547136.883411001,4607564.125456798,-85.76338981949316,38.198915419133684
945,19,45,-9547136.883411001,4607253.989439178,-85.76338981949316,38.19672595689031
946,19,46,-9547136.883411001,4606943.85342156,-85.76338981949316,38.194536428813564
947,19,47,-9547136.883411001,4606633.71740394,-85.76338981949316,38.19234683490464
948,19,48,-9547136.883411001,4606323.581386321,-85.76338981949316,38.19015717516478
949,19,49,-9547136.883411001,4606013.445368702,-85.76338981949316,38.18796744959518
950,19,50,-9547136.883411001,4605703.309351083,-85.76338981949316,38.18577765819707
951,20,1,-9546632.172092246,4620899.974214424,-85.7588559205761,38.29300000000001
952,20,2,-9546632.172092246,4620589.838196805,-85.7588559205761,38.290813369738544
953,20,3,-9546632.172092246,4620279.702179186,-85.7588559205761,38.288626673591715
954,20,4,-9546632.172092246,4619969.566161566,-85.7588559205761,38.28643991156072
955,20,5,-9546632.172092246,4619659.430143948,-85.7588559205761,38.28425308364677
956,20,6,-9546632.172092246,4619349.294126328,-85.7588559205761,38.28206618985104
957,20,7,-9546632.172092246,4619039.158108709,-85.7588559205761,38.27987923017476
958,20,8,-9546632.172092246,4618729.02209109,-85.7588559205761,38.2776922046191
959,20,9,-9546632.172092246,4618418.886073471,-85.7588559205761,38.275505113185304
960,20,10,-9546632.172092246,4618108.750055851,-85.7588559205761,38.273317955874546
961,20,11,-9546632.172092246,4617798.614038232,-85.7588559205761,38.27113073268803
962,20,12,-9546632.172092246,4617488.478020613,-85.7588559205761,38.26894344362697
963,20,13,-9546632.172092246,4617178.342002993,-85.7588559205761,38.26675608869256
964,20,14,-9546632.172092246,4616868.205985375,-85.7588559205761,38.26456866788602
965,20,15,-9546632.172092246,4616558.069967755,-85.7588559205761,38.262381181208525
966,20,16,-9546632.172092246,4616247.933950136,-85.7588559205761,38.26019362866132
967,20,17,-9546632.172092246,4615937.797932517,-85.7588559205761,38.258006010245566
968,20,18,-9546632.172092246,4615627.661914897,-85.7588559205761,38.2558183259625
969,20,19,-9546632.172092246,4615317.525897278,-85.7588559205761,38.253630575813325
970,20,20,-9546632.172092246,4615007.389879659,-85.7588559205761,38.25144275979923
971,20,21,-9546632.172092246,4614697.25386204,-85.7588559205761,38.24925487792145
972,20,22,-9546632.172092246,4614387.1178444205,-85.7588559205761,38.24706693018117
973,20,23,-9546632.172092246,4614076.981826802,-85.7588559205761,38.2448789165796
974,20,24,-9546632.172092246,4613766.845809182,-85.7588559205761,38.24269083711796
975,20,25,-9546632.172092246,4613456.709791563,-85.7588559205761,38.24050269179746
976,20,26,-9546632.172092246,4613146.573773944,-85.7588559205761,38.23831448061929
977,20,27,-9546632.172092246,4612836.437756324,-85.7588559205761,38.23612620358467
978,20,28,-9546632.172092246,4612526.3017387055,-85.7588559205761,38.233937860694816
979,20,29,-9546632.172092246,4612216.165721086,-85.7588559205761,38.23174945195093
980,20,30,-9546632.172092246,4611906.029703467,-85.7588559205761,38.22956097735423
981,20,31,-9546632.172092246,4611595.8936858475,-85.7588559205761,38.22737243690592
982,20,32,-9546632.172092246,4611285.757668229,-85.7588559205761,38.22518383060722
983,20,33,-9546632.172092246,4610975.621650609,-85.7588559205761,38.222995158459334
984,20,34,-9546632.172092246,4610665.4856329905,-85.7588559205761,38.22080642046348
985,20,35,-9546632.172092246,4610355.349615371,-85.7588559205761,38.21861761662087
986,20,36,-9546632.172092246,4610045.213597751,-85.7588559205761,38.21642874693271
987,20,37,-9546632.172092246,4609735.0775801325,-85.7588559205761,38.21423981140023
988,20,38,-9546632.172092246,4609424.941562513,-85.7588559205761,38.212050810024635
989,20,39,-9546632.172092246,4609114.805544894,-85.7588559205761,38.20986174280714
990,20,40,-9546632.172092246,4608804.669527275,-85.7588559205761,38.207672609748954
991,20,41,-9546632.172092246,4608494.533509656,-85.7588559205761,38.2054834108513
992,20,42,-9546632.172092246,4608184.397492036,-85.7588559205761,38.2032941461154
993,20,43,-9546632.172092246,4607874.261474417,-85.7588559205761,38.20110481554245
994,20,44,-9546632.172092246,4607564.125456798,-85.7588559205761,38.198915419133684
995,20,45,-9546632.172092246,4607253.989439178,-85.7588559205761,38.19672595689031
996,20,46,-9546632.172092246,4606943.85342156,-85.7588559205761,38.194536428813564
997,20,47,-9546632.172092246,4606633.71740394,-85.7588559205761,38.19234683490464
998,20,48,-9546632.172092246,4606323.581386321,-85.7588559205761,38.19015717516478
999,20,49,-9546632.172092246,4606013.445368702,-85.7588559205761,38.18796744959518
1000,20,50,-9546632.172092246,4605703.309351083,-85.7588559205761,38.18577765819707
1001,21,1,-9546127.460773492,4620899.974214424,-85.75432202165905,38.29300000000001
1002,21,2,-9546127.460773492,4620589.838196805,-85.75432202165905,38.290813369738544
1003,21,3,-9546127.460773492,4620279.702179186,-85.75432202165905,38.288626673591715
1004,21,4,-9546127.460773492,4619969.566161566,-85.75432202165905,38.28643991156072
1005,21,5,-9546127.460773492,4619659.430143948,-85.75432202165905,38.28425308364677
1006,21,6,-9546127.460773492,4619349.294126328,-85.75432202165905,38.28206618985104
1007,21,7,-9546127.460773492,4619039.158108709,-85.75432202165905,38.27987923017476
1008,21,8,-9546127.460773492,4618729.02209109,-85.75432202165905,38.2776922046191
1009,21,9,-9546127.460773492,4618418.886073471,-85.75432202165905,38.275505113185304
1010,21,10,-9546127.460773492,4618108.750055851,-85.75432202165905,38.273317955874546
1011,21,11,-9546127.460773492,4617798.614038232,-85.75432202165905,38.27113073268803
1012,21,12,-9546127.460773492,4617488.478020613,-85.75432202165905,38.26894344362697
1013,21,13,-9546127.460773492,4617178.342002993,-85.75432202165905,38.26675608869256
1014,21,14,-9546127.460773492,4616868.205985375,-85.75432202165905,38.26456866788602
1015,21,15,-9546127.460773492,4616558.069967755,-85.75432202165905,38.262381181208525
1016,21,16,-9546127.460773492,4616247.933950136,-85.75432202165905,38.26019362866132
1017,21,17,-9546127.460773492,4615937.797932517,-85.75432202165905,38.258006010245566
1018,21,18,-9546127.460773492,4615627.661914897,-85.75432202165905,38.2558183259625
1019,21,19,-9546127.460773492,4615317.525897278,-85.75432202165905,38.253630575813325
1020,21,20,-9546127.460773492,4615007.389879659,-85.75432202165905,38.25144275979923
1021,21,21,-9546127.460773492,4614697.25386204,-85.75432202165905,38.24925487792145
1022,21,22,-9546127.460773492,4614387.1178444205,-85.75432202165905,38.24706693018117
1023,21,23,-9546127.460773492,4614076.981826802,-85.75432202165905,38.2448789165796
1024,21,24,-9546127.460773492,4613766.845809182,-85.75432202165905,38.24269083711796
1025,21,25,-9546127.460773492,4613456.709791563,-85.75432202165905,38.24050269179746
1026,21,26,-9546127.460773492,4613146.573773944,-85.75432202165905,38.23831448061929
1027,21,27,-9546127.460773492,4612836.437756324,-85.75432202165905,38.23612620358467
1028,21,28,-9546127.460773492,4612526.3017387055,-85.75432202165905,38.233937860694816
1029,21,29,-9546127.460773492,4612216.165721086,-85.75432202165905,38.23174945195093
1030,21,30,-9546127.460773492,4611906.029703467,-85.75432202165905,38.22956097735423
1031,21,31,-9546127.460773492,4611595.8936858475,-85.75432202165905,38.22737243690592
1032,21,32,-9546127.460773492,4611285.757668229,-85.75432202165905,38.22518383060722
1033,21,33,-9546127.460773492,4610975.621650609,-85.75432202165905,38.222995158459334
1034,21,34,-9546127.460773492,4610665.4856329905,-85.75432202165905,38.22080642046348
1035,21,35,-9546127.460773492,4610355.349615371,-85.75432202165905,38.21861761662087
1036,21,36,-9546127.460773492,4610045.213597751,-85.75432202165905,38.21642874693271
1037,21,37,-9546127.460773492,4609735.0775801325,-85.75432202165905,38.21423981140023
1038,21,38,-9546127.460773492,4609424.941562513,-85.75432202165905,38.212050810024635
1039,21,39,-9546127.460773492,4609114.805544894,-85.75432202165905,38.20986174280714
1040,21,40,-9546127.460773492,4608804.669527275,-85.75432202165905,38.207672609748954
1041,21,41,-9546127.460773492,4608494.533509656,-85.75432202165905,38.2054834108513
1042,21,42,-9546127.460773492,4608184.397492036,-85.75432202165905,38.2032941461154
1043,21,43,-9546127.460773492,4607874.261474417,-85.75432202165905,38.20110481554245
1044,21,44,-9546127.460773492,4607564.125456798,-85.75432202165905,38.198915419133684
1045,21,45,-9546127.460773492,4607253.989439178,-85.75432202165905,38.19672595689031
1046,21,46,-9546127.460773492,4606943.85342156,-85.75432202165905,38.194536428813564
1047,21,47,-9546127.460773492,4606633.71740394,-85.75432202165905,38.19234683490464
1048,21,48,-9546127.460773492,4606323.581386321,-85.75432202165905,38.19015717516478
1049,21,49,-9546127.460773492,4606013.445368702,-85.75432202165905,38.18796744959518
1050,21,50,-9546127.460773492,4605703.309351083,-85.75432202165905,38.18577765819707
1051,22,1,-9545622.749454739,4620899.974214424,-85.749788122742,38.29300000000001
1052,22,2,-9545622.749454739,4620589.838196805,-85.749788122742,38.290813369738544
1053,22,3,-9545622.749454739,4620279.702179186,-85.749788122742,38.288626673591715
1054,22,4,-9545622.749454739,4619969.566161566,-85.749788122742,38.28643991156072
1055,22,5,-9545622.749454739,4619659.430143948,-85.749788122742,38.28425308364677
1056,22,6,-9545622.749454739,4619349.294126328,-85.749788122742,38.28206618985104
1057,22,7,-9545622.749454739,4619039.158108709,-85.749788122742,38.27987923017476
1058,22,8,-9545622.749454739,4618729.02209109,-85.749788122742,38.2776922046191
1059,22,9,-9545622.749454739,4618418.886073471,-85.749788122742,38.275505113185304
1060,22,10,-9545622.749454739,4618108.750055851,-85.749788122742,38.273317955874546
1061,22,11,-9545622.749454739,4617798.614038232,-85.749788122742,38.27113073268803
1062,22,12,-9545622.749454739,4617488.478020613,-85.749788122742,38.26894344362697
1063,22,13,-9545622.749454739,4617178.342002993,-85.749788122742,38.26675608869256
1064,22,14,-9545622.749454739,4616868.205985375,-85.749788122742,38.26456866788602
1065,22,15,-9545622.749454739,4616558.069967755,-85.749788122742,38.262381181208525
1066,22,16,-9545622.749454739,4616247.933950136,-85.749788122742,38.26019362866132
1067,22,17,-9545622.749454739,4615937.797932517,-85.749788122742,38.258006010245566
1068,22,18,-9545622.749454739,4615627.661914897,-85.749788122742,38.2558183259625
1069,22,19,-9545622.749454739,4615317.525897278,-85.749788122742,38.253630575813325
1070,22,20,-9545622.749454739,4615007.389879659,-85.749788122742,38.25144275979923
1071,22,21,-9545622.749454739,4614697.25386204,-85.749788122742,38.24925487792145
1072,22,22,-9545622.749454739,4614387.1178444205,-85.749788122742,38.24706693018117
1073,22,23,-9545622.749454739,4614076.981826802,-85.749788122742,38.2448789165796
1074,22,24,-9545622.749454739,4613766.845809182,-85.749788122742,38.24269083711796
1075,22,25,-9545622.749454739,4613456.709791563,-85.749788122742,38.24050269179746
1076,22,26,-9545622.749454739,4613146.573773944,-85.749788122742,38.23831448061929
1077,22,27,-9545622.749454739,4612836.437756324,-85.749788122742,38.23612620358467
1078,22,28,-9545622.749454739,4612526.3017387055,-85.749788122742,38.233937860694816
1079,22,29,-9545622.749454739,4612216.165721086,-85.749788122742,38.23174945195093
1080,22,30,-9545622.749454739,4611906.029703467,-85.749788122742,38.22956097735423
1081,22,31,-9545622.749454739,4611595.8936858475,-85.749788122742,38.22737243690592
1082,22,32,-9545622.749454739,4611285.757668229,-85.749788122742,38.22518383060722
1083,22,33,-9545622.749454739,4610975.621650609,-85.749788122742,38.222995158459334
1084,22,34,-9545622.749454739,4610665.4856329905,-85.749788122742,38.22080642046348
1085,22,35,-9545622.749454739,4610355.349615371,-85.749788122742,38.21861761662087
1086,22,36,-9545622.749454739,4610045.213597751,-85.749788122742,38.21642874693271
1087,22,37,-9545622.749454739,4609735.0775801325,-85.749788122742,38.21423981140023
1088,22,38,-9545622.749454739,4609424.941562513,-85.749788122742,38.212050810024635
1089,22,39,-9545622.749454739,4609114.805544894,-85.749788122742,38.20986174280714
1090,22,40,-9545622.749454739,4608804.669527275,-85.749788122742,38.207672609748954
1091,22,41,-9545622.749454739,4608494.533509656,-85.749788122742,38.2054834108513
1092,22,42,-9545622.749454739,4608184.397492036,-85.749788122742,38.2032941461154
1093,22,43,-9545622.749454739,4607874.261474417,-85.749788122742,38.20110481554245
1094,22,44,-9545622.749454739,4607564.125456798,-85.749788122742,38.198915419133684
1095,22,45,-9545622.749454739,4607253.989439178,-85.749788122742,38.19672595689031
1096,22,46,-9545622.749454739,4606943.85342156,-85.749788122742,38.194536428813564
1097,22,47,-9545622.749454739,4606633.71740394,-85.749788122742,38.19234683490464
1098,22,48,-9545622.749454739,4606323.581386321,-85.749788122742,38.19015717516478
1099,22,49,-9545622.749454739,4606013.445368702,-85.749788122742,38.18796744959518
1100,22,50,-9545622.749454739,4605703.309351083,-85.749788122742,38.18577765819707
1101,23,1,-9545118.038135985,4620899.974214424,-85.74525422382496,38.29300000000001
1102,23,2,-9545118.038135985,4620589.838196805,-85.74525422382496,38.290813369738544
1103,23,3,-9545118.038135985,4620279.702179186,-85.74525422382496,38.288626673591715
1104,23,4,-9545118.038135985,4619969.566161566,-85.74525422382496,38.28643991156072
1105,23,5,-9545118.038135985,4619659.430143948,-85.74525422382496,38.28425308364677
1106,23,6,-9545118.038135985,4619349.294126328,-85.74525422382496,38.28206618985104
1107,23,7,-9545118.038135985,4619039.158108709,-85.74525422382496,38.27987923017476
1108,23,8,-9545118.038135985,4618729.02209109,-85.74525422382496,38.2776922046191
1109,23,9,-9545118.038135985,4618418.886073471,-85.74525422382496,38.275505113185304
1110,23,10,-9545118.038135985,4618108.750055851,-85.74525422382496,38.273317955874546
1111,23,11,-9545118.038135985,4617798.614038232,-85.74525422382496,38.27113073268803
1112,23,12,-9545118.038135985,4617488.478020613,-85.74525422382496,38.26894344362697
1113,23,13,-9545118.038135985,4617178.342002993,-85.74525422382496,38.26675608869256
1114,23,14,-9545118.038135985,4616868.205985375,-85.74525422382496,38.26456866788602
1115,23,15,-9545118.038135985,4616558.069967755,-85.74525422382496,38.262381181208525
1116,23,16,-9545118.038135985,4616247.933950136,-85.74525422382496,38.26019362866132
1117,23,17,-9545118.038135985,4615937.797932517,-85.74525422382496,38.258006010245566
1118,23,18,-9545118.038135985,4615627.661914897,-85.74525422382496,38.2558183259625
