m=,100
n=,100
dx=,195.48826902559387,m
dy=,120.09052077612164,m
upper left=,"(-85.84612, 38.29354)"
lower right=,"(-85.61988000000001, 38.18446)"
k,i,j,center_x,center_y
9452,95,52,-85.63444000000001,38.23792
9453,95,53,-85.63444000000001,38.23684
9454,95,54,-85.63444000000001,38.23576
9455,95,55,-85.63444000000001,38.23468
9456,95,56,-85.63444000000001,38.2336
9457,95,57,-85.63444000000001,38.23252
9458,95,58,-85.63444000000001,38.23144
9459,95,59,-85.63444000000001,38.230360000000005
9460,95,60,-85.63444000000001,38.22928
9461,95,61,-85.63444000000001,38.2282
9462,95,62,-85.63444000000001,38.22712
9463,95,63,-85.63444000000001,38.22604
9464,95,64,-85.63444000000001,38.22496
9465,95,65,-85.63444000000001,38.22388
9466,95,66,-85.63444000000001,38.2228
9467,95,67,-85.63444000000001,38.221720000000005
9468,95,68,-85.63444000000001,38.22064
9469,95,69,-85.63444000000001,38.21956
9470,95,70,-85.63444000000001,38.21848
9471,95,71,-85.63444000000001,38.2174
9472,95,72,-85.63444000000001,38.21632
9473,95,73,-85.63444000000001,38.21524
9474,95,74,-85.63444000000001,38.21416
9475,95,75,-85.63444000000001,38.213080000000005
9476,95,76,-85.63444000000001,38.212
9477,95,77,-85.63444000000001,38.21092
9478,95,78,-85.63444000000001,38.20984
9479,95,79,-85.63444000000001,38.20876
9480,95,80,-85.63444000000001,38.20768
9481,95,81,-85.63444000000001,38.2066
9482,95,82,-85.63444000000001,38.20552
9483,95,83,-85.63444000000001,38.204440000000005
9484,95,84,-85.63444000000001,38.20336
9485,95,85,-85.63444000000001,38.20228
9486,95,86,-85.63444000000001,38.2012
9487,95,87,-85.63444000000001,38.20012
9488,95,88,-85.63444000000001,38.199040000000004
9489,95,89,-85.63444000000001,38.19796
9490,95,90,-85.63444000000001,38.19688
9491,95,91,-85.63444000000001,38.195800000000006
9492,95,92,-85.63444000000001,38.194720000000004
9493,95,93,-85.63444000000001,38.19364
9494,95,94,-85.63444000000001,38.19256
9495,95,95,-85.63444000000001,38.19148
9496,95,96,-85.63444000000001,38.190400000000004
9497,95,97,-85.63444000000001,38.18932
9498,95,98,-85.63444000000001,38.18824
9499,95,99,-85.63444000000001,38.187160000000006
9500,95,100,-85.63444000000001,38.186080000000004
9501,96,1,-85.63220000000001,38.293
9502,96,2,-85.63220000000001,38.29192
9503,96,3,-85.63220000000001,38.29084
9504,96,4,-85.63220000000001,38.28976
9505,96,5,-85.63220000000001,38.28868
9506,96,6,-85.63220000000001,38.2876
9507,96,7,-85.63220000000001,38.286519999999996
9508,96,8,-85.63220000000001,38.28544
9509,96,9,-85.63220000000001,38.28436
9510,96,10,-85.63220000000001,38.28328
9511,96,11,-85.63220000000001,38.2822
9512,96,12,-85.63220000000001,38.28112
9513,96,13,-85.63220000000001,38.28004
9514,96,14,-85.63220000000001,38.27896
9515,96,15,-85.63220000000001,38.277879999999996
9516,96,16,-85.63220000000001,38.2768
9517,96,17,-85.63220000000001,38.27572
9518,96,18,-85.63220000000001,38.27464
9519,96,19,-85.63220000000001,38.27356
9520,96,20,-85.63220000000001,38.27248
9521,96,21,-85.63220000000001,38.2714
9522,96,22,-85.63220000000001,38.27032
9523,96,23,-85.63220000000001,38.269239999999996
9524,96,24,-85.63220000000001,38.26816
9525,96,25,-85.63220000000001,38.26708
9526,96,26,-85.63220000000001,38.266
9527,96,27,-85.63220000000001,38.264920000000004
9528,96,28,-85.63220000000001,38.26384
9529,96,29,-85.63220000000001,38.26276
9530,96,30,-85.63220000000001,38.26168
9531,96,31,-85.63220000000001,38.2606
9532,96,32,-85.63220000000001,38.25952
9533,96,33,-85.63220000000001,38.25844
9534,96,34,-85.63220000000001,38.25736
9535,96,35,-85.63220000000001,38.256280000000004
9536,96,36,-85.63220000000001,38.2552
9537,96,37,-85.63220000000001,38.25412
9538,96,38,-85.63220000000001,38.25304
9539,96,39,-85.63220000000001,38.25196
9540,96,40,-85.63220000000001,38.25088
9541,96,41,-85.63220000000001,38.2498
9542,96,42,-85.63220000000001,38.24872
9543,96,43,-85.63220000000001,38.247640000000004
9544,96,44,-85.63220000000001,38.24656
9545,96,45,-85.63220000000001,38.24548
9546,96,46,-85.63220000000001,38.2444
9547,96,47,-85.63220000000001,38.24332
9548,96,48,-85.63220000000001,38.24224
9549,96,49,-85.63220000000001,38.24116
9550,96,50,-85.63220000000001,38.24008
9551,96,51,-85.63220000000001,38.239000000000004
9552,96,52,-85.63220000000001,38.23792
9553,96,53,-85.63220000000001,38.23684
9554,96,54,-85.63220000000001,38.23576
9555,96,55,-85.63220000000001,38.23468
9556,96,56,-85.63220000000001,38.2336
9557,96,57,-85.63220000000001,38.23252
9558,96,58,-85.63220000000001,38.23144
9559,96,59,-85.63220000000001,38.230360000000005
9560,96,60,-85.63220000000001,38.22928
9561,96,61,-85.63220000000001,38.2282
9562,96,62,-85.63220000000001,38.22712
9563,96,63,-85.63220000000001,38.22604
9564,96,64,-85.63220000000001,38.22496
9565,96,65,-85.63220000000001,38.22388
9566,96,66,-85.63220000000001,38.2228
9567,96,67,-85.63220000000001,38.221720000000005
9568,96,68,-85.63220000000001,38.22064
9569,96,69,-85.63220000000001,38.21956
9570,96,70,-85.63220000000001,38.21848
9571,96,71,-85.63220000000001,38.2174
9572,96,72,-85.63220000000001,38.21632
9573,96,73,-85.63220000000001,38.21524
9574,96,74,-85.63220000000001,38.21416
9575,96,75,-85.63220000000001,38.213080000000005
9576,96,76,-85.63220000000001,38.212
9577,96,77,-85.63220000000001,38.21092
9578,96,78,-85.63220000000001,38.20984
9579,96,79,-85.63220000000001,38.20876
9580,96,80,-85.63220000000001,38.20768
9581,96,81,-85.63220000000001,38.2066
9582,96,82,-85.63220000000001,38.20552
9583,96,83,-85.63220000000001,38.204440000000005
9584,96,84,-85.63220000000001,38.20336
9585,96,85,-85.63220000000001,38.20228
9586,96,86,-85.63220000000001,38.2012
9587,96,87,-85.63220000000001,38.20012
9588,96,88,-85.63220000000001,38.199040000000004
9589,96,89,-85.63220000000001,38.19796
9590,96,90,-85.63220000000001,38.19688
9591,96,91,-85.63220000000001,38.195800000000006
9592,96,92,-85.63220000000001,38.194720000000004
9593,96,93,-85.63220000000001,38.19364
9594,96,94,-85.63220000000001,38.19256
9595,96,95,-85.63220000000001,38.19148
9596,96,96,-85.63220000000001,38.190400000000004
9597,96,97,-85.63220000000001,38.18932
9598,96,98,-85.63220000000001,38.18824
9599,96,99,-85.63220000000001,38.187160000000006
9600,96,100,-85.63220000000001,38.186080000000004
9601,97,1,-85.62996000000001,38.293
9602,97,2,-85.62996000000001,38.29192
9603,97,3,-85.62996000000001,38.29084
9604,97,4,-85.62996000000001,38.28976
9605,97,5,-85.62996000000001,38.28868
9606,97,6,-85.62996000000001,38.2876
9607,97,7,-85.62996000000001,38.286519999999996
9608,97,8,-85.62996000000001,38.28544
9609,97,9,-85.62996000000001,38.28436
9610,97,10,-85.62996000000001,38.28328
9611,97,11,-85.62996000000001,38.2822
9612,97,12,-85.62996000000001,38.28112
9613,97,13,-85.62996000000001,38.28004
9614,97,14,-85.62996000000001,38.27896
9615,97,15,-85.62996000000001,38.277879999999996
9616,97,16,-85.62996000000001,38.2768
9617,97,17,-85.62996000000001,38.27572
9618,97,18,-85.62996000000001,38.27464
9619,97,19,-85.62996000000001,38.27356
9620,97,20,-85.62996000000001,38.27248
9621,97,21,-85.62996000000001,38.2714
9622,97,22,-85.62996000000001,38.27032
9623,97,23,-85.62996000000001,38.269239999999996
9624,97,24,-85.62996000000001,38.26816
9625,97,25,-85.62996000000001,38.26708
9626,97,26,-85.62996000000001,38.266
9627,97,27,-85.62996000000001,38.264920000000004
9628,97,28,-85.62996000000001,38.26384
9629,97,29,-85.62996000000001,38.26276
9630,97,30,-85.62996000000001,38.26168
9631,97,31,-85.62996000000001,38.2606
9632,97,32,-85.62996000000001,38.25952
9633,97,33,-85.62996000000001,38.25844
9634,97,34,-85.62996000000001,38.25736
9635,97,35,-85.62996000000001,38.256280000000004
9636,97,36,-85.62996000000001,38.2552
9637,97,37,-85.62996000000001,38.25412
9638,97,38,-85.62996000000001,38.25304
9639,97,39,-85.62996000000001,38.25196
9640,97,40,-85.62996000000001,38.25088
9641,97,41,-85.62996000000001,38.2498
9642,97,42,-85.62996000000001,38.24872
9643,97,43,-85.62996000000001,38.247640000000004
9644,97,44,-85.62996000000001,38.24656
9645,97,45,-85.62996000000001,38.24548
9646,97,46,-85.62996000000001,38.2444
9647,97,47,-85.62996000000001,38.24332
9648,97,48,-85.62996000000001,38.24224
9649,97,49,-85.62996000000001,38.24116
9650,97,50,-85.62996000000001,38.24008
9651,97,51,-85.62996000000001,38.239000000000004
9652,97,52,-85.62996000000001,38.23792
9653,97,53,-85.62996000000001,38.23684
9654,97,54,-85.62996000000001,38.23576
9655,97,55,-85.62996000000001,38.23468
9656,97,56,-85.62996000000001,38.2336
9657,97,57,-85.62996000000001,38.23252
9658,97,58,-85.62996000000001,38.23144
9659,97,59,-85.62996000000001,38.230360000000005
9660,97,60,-85.62996000000001,38.22928
9661,97,61,-85.62996000000001,38.2282
9662,97,62,-85.62996000000001,38.22712
9663,97,63,-85.62996000000001,38.22604
9664,97,64,-85.62996000000001,38.22496
9665,97,65,-85.62996000000001,38.22388
9666,97,66,-85.62996000000001,38.2228
9667,97,67,-85.62996000000001,38.221720000000005
9668,97,68,-85.62996000000001,38.22064
9669,97,69,-85.62996000000001,38.21956
9670,97,70,-85.62996000000001,38.21848
9671,97,71,-85.62996000000001,38.2174
9672,97,72,-85.62996000000001,38.21632
9673,97,73,-85.62996000000001,38.21524
9674,97,74,-85.62996000000001,38.21416
9675,97,75,-85.62996000000001,38.213080000000005
9676,97,76,-85.62996000000001,38.212
9677,97,77,-85.62996000000001,38.21092
9678,97,78,-85.62996000000001,38.20984
9679,97,79,-85.62996000000001,38.20876
9680,97,80,-85.62996000000001,38.20768
9681,97,81,-85.62996000000001,38.2066
9682,97,82,-85.62996000000001,38.20552
9683,97,83,-85.62996000000001,38.204440000000005
9684,97,84,-85.62996000000001,38.20336
9685,97,85,-85.62996000000001,38.20228
9686,97,86,-85.62996000000001,38.2012
9687,97,87,-85.62996000000001,38.20012
9688,97,88,-85.62996000000001,38.199040000000004
9689,97,89,-85.62996000000001,38.19796
9690,97,90,-85.62996000000001,38.19688
9691,97,91,-85.62996000000001,38.195800000000006
9692,97,92,-85.62996000000001,38.194720000000004
9693,97,93,-85.62996000000001,38.19364
9694,97,94,-85.62996000000001,38.19256
9695,97,95,-85.62996000000001,38.19148
9696,97,96,-85.62996000000001,38.190400000000004
9697,97,97,-85.62996000000001,38.18932
9698,97,98,-85.62996000000001,38.18824
9699,97,99,-85.62996000000001,38.187160000000006
9700,97,100,-85.62996000000001,38.186080000000004
9701,98,1,-85.62772000000001,38.293
9702,98,2,-85.62772000000001,38.29192
9703,98,3,-85.62772000000001,38.29084
9704,98,4,-85.62772000000001,38.28976
9705,98,5,-85.62772000000001,38.28868
9706,98,6,-85.62772000000001,38.2876
9707,98,7,-85.62772000000001,38.286519999999996
9708,98,8,-85.62772000000001,38.28544
9709,98,9,-85.62772000000001,38.28436
9710,98,10,-85.62772000000001,38.28328
9711,98,11,-85.62772000000001,38.2822
9712,98,12,-85.62772000000001,38.28112
9713,98,13,-85.62772000000001,38.28004
9714,98,14,-85.62772000000001,38.27896
9715,98,15,-85.62772000000001,38.277879999999996
9716,98,16,-85.62772000000001,38.2768
9717,98,17,-85.62772000000001,38.27572
9718,98,18,-85.62772000000001,38.27464
9719,98,19,-85.62772000000001,38.27356
9720,98,20,-85.62772000000001,38.27248
9721,98,21,-85.62772000000001,38.2714
9722,98,22,-85.62772000000001,38.27032
9723,98,23,-85.62772000000001,38.269239999999996
9724,98,24,-85.62772000000001,38.26816
9725,98,25,-85.62772000000001,38.26708
9726,98,26,-85.62772000000001,38.266
9727,98,27,-85.62772000000001,38.264920000000004
9728,98,28,-85.62772000000001,38.26384
9729,98,29,-85.62772000000001,38.26276
9730,98,30,-85.62772000000001,38.26168
9731,98,31,-85.62772000000001,38.2606
9732,98,32,-85.62772000000001,38.25952
9733,98,33,-85.62772000000001,38.25844
9734,98,34,-85.62772000000001,38.25736
9735,98,35,-85.62772000000001,38.256280000000004
9736,98,36,-85.62772000000001,38.2552
9737,98,37,-85.62772000000001,38.25412
9738,98,38,-85.62772000000001,38.25304
9739,98,39,-85.62772000000001,38.25196
9740,98,40,-85.62772000000001,38.25088
9741,98,41,-85.62772000000001,38.2498
9742,98,42,-85.62772000000001,38.24872
9743,98,43,-85.62772000000001,38.247640000000004
9744,98,44,-85.62772000000001,38.24656
9745,98,45,-85.62772000000001,38.24548
9746,98,46,-85.62772000000001,38.2444
9747,98,47,-85.62772000000001,38.24332
9748,98,48,-85.62772000000001,38.24224
9749,98,49,-85.62772000000001,38.24116
9750,98,50,-85.62772000000001,38.24008
9751,98,51,-85.62772000000001,38.239000000000004
9752,98,52,-85.62772000000001,38.23792
9753,98,53,-85.62772000000001,38.23684
9754,98,54,-85.62772000000001,38.23576
9755,98,55,-85.62772000000001,38.23468
9756,98,56,-85.62772000000001,38.2336
9757,98,57,-85.62772000000001,38.23252
9758,98,58,-85.62772000000001,38.23144
9759,98,59,-85.62772000000001,38.230360000000005
9760,98,60,-85.62772000000001,38.22928
9761,98,61,-85.62772000000001,38.2282
9762,98,62,-85.62772000000001,38.22712
9763,98,63,-85.62772000000001,38.22604
9764,98,64,-85.62772000000001,38.22496
9765,98,65,-85.62772000000001,38.22388
9766,98,66,-85.62772000000001,38.2228
9767,98,67,-85.62772000000001,38.221720000000005
9768,98,68,-85.62772000000001,38.22064
9769,98,69,-85.62772000000001,38.21956
9770,98,70,-85.62772000000001,38.21848
9771,98,71,-85.62772000000001,38.2174
9772,98,72,-85.62772000000001,38.21632
9773,98,73,-85.62772000000001,38.21524
9774,98,74,-85.62772000000001,38.21416
9775,98,75,-85.62772000000001,38.213080000000005
9776,98,76,-85.62772000000001,38.212
9777,98,77,-85.62772000000001,38.21092
9778,98,78,-85.62772000000001,38.20984
9779,98,79,-85.62772000000001,38.20876
9780,98,80,-85.62772000000001,38.20768
9781,98,81,-85.62772000000001,38.2066
9782,98,82,-85.62772000000001,38.20552
9783,98,83,-85.62772000000001,38.204440000000005
9784,98,84,-85.62772000000001,38.20336
9785,98,85,-85.62772000000001,38.20228
9786,98,86,-85.62772000000001,38.2012
9787,98,87,-85.62772000000001,38.20012
9788,98,88,-85.62772000000001,38.199040000000004
9789,98,89,-85.62772000000001,38.19796
9790,98,90,-85.62772000000001,38.19688
9791,98,91,-85.62772000000001,38.195800000000006
9792,98,92,-85.62772000000001,38.194720000000004
9793,98,93,-85.62772000000001,38.19364
9794,98,94,-85.62772000000001,38.19256
9795,98,95,-85.62772000000001,38.19148
9796,98,96,-85.62772000000001,38.190400000000004
9797,98,97,-85.62772000000001,38.18932
9798,98,98,-85.62772000000001,38.18824
9799,98,99,-85.62772000000001,38.187160000000006
9800,98,100,-85.62772000000001,38.186080000000004
9801,99,1,-85.62548000000001,38.293
9802,99,2,-85.62548000000001,38.29192
9803,99,3,-85.62548000000001,38.29084
9804,99,4,-85.62548000000001,38.28976
9805,99,5,-85.62548000000001,38.28868
9806,99,6,-85.62548000000001,38.2876
9807,99,7,-85.62548000000001,38.286519999999996
9808,99,8,-85.62548000000001,38.28544
9809,99,9,-85.62548000000001,38.28436
9810,99,10,-85.62548000000001,38.28328
9811,99,11,-85.62548000000001,38.2822
9812,99,12,-85.62548000000001,38.28112
9813,99,13,-85.62548000000001,38.28004
9814,99,14,-85.62548000000001,38.27896
9815,99,15,-85.62548000000001,38.277879999999996
9816,99,16,-85.62548000000001,38.2768
9817,99,17,-85.62548000000001,38.27572
9818,99,18,-85.62548000000001,38.27464
9819,99,19,-85.62548000000001,38.27356
9820,99,20,-85.62548000000001,38.27248
9821,99,21,-85.62548000000001,38.2714
9822,99,22,-85.62548000000001,38.27032
9823,99,23,-85.62548000000001,38.269239999999996
9824,99,24,-85.62548000000001,38.26816
9825,99,25,-85.62548000000001,38.26708
9826,99,26,-85.62548000000001,38.266
9827,99,27,-85.62548000000001,38.264920000000004
9828,99,28,-85.62548000000001,38.26384
9829,99,29,-85.62548000000001,38.26276
9830,99,30,-85.62548000000001,38.26168
9831,99,31,-85.62548000000001,38.2606
9832,99,32,-85.62548000000001,38.25952
9833,99,33,-85.62548000000001,38.25844
9834,99,34,-85.62548000000001,38.25736
9835,99,35,-85.62548000000001,38.256280000000004
9836,99,36,-85.62548000000001,38.2552
9837,99,37,-85.62548000000001,38.25412
9838,99,38,-85.62548000000001,38.25304
9839,99,39,-85.62548000000001,38.25196
9840,99,40,-85.62548000000001,38.25088
9841,99,41,-85.62548000000001,38.2498
9842,99,42,-85.62548000000001,38.24872
9843,99,43,-85.62548000000001,38.247640000000004
9844,99,44,-85.62548000000001,38.24656
9845,99,45,-85.62548000000001,38.24548
9846,99,46,-85.62548000000001,38.2444
9847,99,47,-85.62548000000001,38.24332
9848,99,48,-85.62548000000001,38.24224
9849,99,49,-85.62548000000001,38.24116
9850,99,50,-85.62548000000001,38.24008
9851,99,51,-85.62548000000001,38.239000000000004
9852,99,52,-85.62548000000001,38.23792
9853,99,53,-85.62548000000001,38.23684
9854,99,54,-85.62548000000001,38.23576
9855,99,55,-85.62548000000001,38.23468
9856,99,56,-85.62548000000001,38.2336
9857,99,57,-85.62548000000001,38.23252
9858,99,58,-85.62548000000001,38.23144
9859,99,59,-85.62548000000001,38.230360000000005
9860,99,60,-85.62548000000001,38.22928
9861,99,61,-85.62548000000001,38.2282
9862,99,62,-85.62548000000001,38.22712
9863,99,63,-85.62548000000001,38.22604
9864,99,64,-85.62548000000001,38.22496
9865,99,65,-85.62548000000001,38.22388
9866,99,66,-85.62548000000001,38.2228
9867,99,67,-85.62548000000001,38.221720000000005
9868,99,68,-85.62548000000001,38.22064
9869,99,69,-85.62548000000001,38.21956
9870,99,70,-85.62548000000001,38.21848
9871,99,71,-85.62548000000001,38.2174
9872,99,72,-85.62548000000001,38.21632
9873,99,73,-85.62548000000001,38.21524
9874,99,74,-85.62548000000001,38.21416
9875,99,75,-85.62548000000001,38.213080000000005
9876,99,76,-85.62548000000001,38.212
9877,99,77,-85.62548000000001,38.21092
9878,99,78,-85.62548000000001,38.20984
9879,99,79,-85.62548000000001,38.20876
9880,99,80,-85.62548000000001,38.20768
9881,99,81,-85.62548000000001,38.2066
9882,99,82,-85.62548000000001,38.20552
9883,99,83,-85.62548000000001,38.204440000000005
9884,99,84,-85.62548000000001,38.20336
9885,99,85,-85.62548000000001,38.20228
9886,99,86,-85.62548000000001,38.2012
9887,99,87,-85.62548000000001,38.20012
9888,99,88,-85.62548000000001,38.199040000000004
9889,99,89,-85.62548000000001,38.19796
9890,99,90,-85.62548000000001,38.19688
9891,99,91,-85.62548000000001,38.195800000000006
